gallery_slug,photo_name,photo_slug,source_filename,source_path,full_description,date_or_century,location,material,dimensions,museum_or_collection,institution_or_owner,accession_number,sort_order,parse_method,parse_warning,image_url,destination_url,alt_text,caption,open_in_new_tab,original_image_url,original_destination_url,original_filename
in-love-with-mary,MATER DOLOROSA,in-love-with-mary-mater-dolorosa-2,096-DSC01750-scaled.jpg,../tod-gallery-images/in-love-with-mary/096-DSC01750-scaled.jpg,"MATER DOLOROSA

APM-RO-SV-103

Archdiocesan Shrine of San Miguel Arcangel, Argao, Cebu

De bastidor with ivory head and hands and glass eyes

Overall Height: 120cm

(ivory) clasped hands Length: 20cm

(ivory) head Height : 25cm

(ivory) head Circumference : 32cm

De bastidor Height : 75cm

De bastidor Circumference: 30cm

Brass (gold plated) Height : 21cm

Brass Sword Height : 15cm

Brass Heart Height : 12cm

Areola Height : 30cm

Areola Width: 11cm",,,De bastidor with ivory head and hands and glass eyes,"Overall Height: 120cm

(ivory) clasped hands Length: 20cm

(ivory) head Height : 25cm

(ivory) head Circumference : 32cm

De bastidor Height : 75cm

De bastidor Circumference: 30cm

Brass (gold plated) Height : 21cm

Brass Sword Height : 15cm

Brass Heart Height : 12cm

Areola Height : 30cm

Areola Width: 11cm",,"Archdiocesan Shrine of San Miguel Arcangel, Argao, Cebu",,41,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,Unresolved description block(s): APM-RO-SV-103,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC01755-scaled.jpg,https://thekabilincenter.org/mater-dolorosa-2/,MATER DOLOROSA,,true,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC01750-768x1369.jpg,https://thekabilincenter.org/mater-dolorosa-2/,DSC01750-768x1369.jpg
in-love-with-mary,NUESTRA SEÑORA DE LOS DOLORES,in-love-with-mary-nuestra-senora-de-los-dolores,102-DSC02570-scaled.jpg,../tod-gallery-images/in-love-with-mary/102-DSC02570-scaled.jpg,"NUESTRA SEÑORA DE LOS DOLORES

Early 20th century

Our Lady of Sorrows Parish Church, Ronda, Cebu

De vestir, polychromed wood, glass

Height: 111cm

Festejada image of the parish

Accession number: ROP-RO-SV-006",Early 20th century,,"De vestir, polychromed wood, glass",Height: 111cm,,"Our Lady of Sorrows Parish Church, Ronda, Cebu

Festejada image of the parish",ROP-RO-SV-006,42,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,Multiple institution or owner values were preserved.,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC02570-scaled.jpg,https://thekabilincenter.org/nuestra-senora-de-los-dolores/,NUESTRA SEÑORA DE LOS DOLORES,,true,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC02570-768x1369.jpg,https://thekabilincenter.org/nuestra-senora-de-los-dolores/,DSC02570-768x1369.jpg
in-love-with-mary,MATER DOLOROSA,in-love-with-mary-mater-dolorosa-3,103-DSC01878-scaled.jpg,../tod-gallery-images/in-love-with-mary/103-DSC01878-scaled.jpg,"MATER DOLOROSA

20th century

Archdiocesan Shrine of Saint James the Apostle

Compostela, Cebu

De vestir, polychromed wood, glass

Height : 175cm

Accession number: SDC-RO-SV-001",20th century,"Compostela, Cebu","De vestir, polychromed wood, glass",Height : 175cm,,Archdiocesan Shrine of Saint James the Apostle,SDC-RO-SV-001,43,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC01902-scaled.jpg,https://thekabilincenter.org/mater-dolorosa-3/,MATER DOLOROSA,,true,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC01878-768x1369.jpg,https://thekabilincenter.org/mater-dolorosa-3/,DSC01878-768x1369.jpg
in-love-with-mary,MATER DOLOROSA,in-love-with-mary-mater-dolorosa-4,104-DSC01172-scaled.jpg,../tod-gallery-images/in-love-with-mary/104-DSC01172-scaled.jpg,"MATER DOLOROSA

Late 18th century

Archdiocesan Shrine of San Miguel Arcangel

Argao, Cebu

De tallado, Wood, polychromed and gilded in estofado style

Height: 101cm

The image is part of a calvary scene set.

Accession number: APM-RO-SV-043",Late 18th century,"Argao, Cebu","De tallado, Wood, polychromed and gilded in estofado style",Height: 101cm,,Archdiocesan Shrine of San Miguel Arcangel,APM-RO-SV-043,44,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,Unresolved description block(s): The image is part of a calvary scene set.,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC01176-scaled.jpg,https://thekabilincenter.org/mater-dolorosa-4/,MATER DOLOROSA,,true,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC01172-768x1369.jpg,https://thekabilincenter.org/mater-dolorosa-4/,DSC01172-768x1369.jpg
in-love-with-mary,NUESTRA SEÑORA DE LOS DOLORES,in-love-with-mary-nuestra-senora-de-los-dolores-2,105-DSC02573-scaled.jpg,../tod-gallery-images/in-love-with-mary/105-DSC02573-scaled.jpg,"NUESTRA SEÑORA DE LOS DOLORES

Late 20th century

Our Lady of Sorrows Parish Church, Ronda, Cebu

De tallado, polychromed wood, glass

Height: 55cm

This image was commissioned to be used during the visita patronal to chapels during fiesta celebrations.

Accession number: ROP-RO-SV-011",Late 20th century,,"De tallado, polychromed wood, glass",Height: 55cm,,"Our Lady of Sorrows Parish Church, Ronda, Cebu",ROP-RO-SV-011,45,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,Unresolved description block(s): This image was commissioned to be used during the visita patronal to chapels during fiesta celebrations.,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC02621-scaled.jpg,https://thekabilincenter.org/nuestra-senora-de-los-dolores-2/,NUESTRA SEÑORA DE LOS DOLORES,,true,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC02573-768x1369.jpg,https://thekabilincenter.org/nuestra-senora-de-los-dolores-2/,DSC02573-768x1369.jpg
in-love-with-mary,NUESTRA SEÑORA DE LOS DOLORES,in-love-with-mary-nuestra-senora-de-los-dolores-3,106-DSC02646-scaled.jpg,../tod-gallery-images/in-love-with-mary/106-DSC02646-scaled.jpg,"NUESTRA SEÑORA DE LOS DOLORES

Early 20th century

Our Lady of Sorrows Parish Church, Ronda, Cebu

De tallado, polychromed wood, glass

Height: 74.5cm

This is the patronal statue of the parish enshrined in the old retablo. Now, it is being kept for safekeeping in the rectory.

Accession number: ROP-RO-SV-012",Early 20th century,,"De tallado, polychromed wood, glass",Height: 74.5cm,,"Our Lady of Sorrows Parish Church, Ronda, Cebu

This is the patronal statue of the parish enshrined in the old retablo. Now, it is being kept for safekeeping in the rectory.",ROP-RO-SV-012,46,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,Multiple institution or owner values were preserved.,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC02676-scaled.jpg,https://thekabilincenter.org/nuestra-senora-de-los-dolores-3/,NUESTRA SEÑORA DE LOS DOLORES,,true,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC02646-768x1369.jpg,https://thekabilincenter.org/nuestra-senora-de-los-dolores-3/,DSC02646-768x1369.jpg
in-love-with-mary,IMMACULATE HEART OF MARY,in-love-with-mary-immaculate-heart-of-mary,107-DSC02182-2-scaled.jpg,../tod-gallery-images/in-love-with-mary/107-DSC02182-2-scaled.jpg,"IMMACULATE HEART OF MARY

Early 20th century

Cebu Metropolitan Cathedral, Cebu City

De tallado, pasta de madera, polychromed and gilded, glass

Accession number: CMC-RO-SV-006

H: 175cm

H (body): 148cm

H (head): 22cm

L (Right arm): 35cm

L (Left arm): 25cm

H (base): 10cm

Circ (head): 63cm

Circ (octagonal): 8x22cm",Early 20th century,,"De tallado, pasta de madera, polychromed and gilded, glass","H: 175cm

H (body): 148cm

H (head): 22cm

L (Right arm): 35cm

L (Left arm): 25cm

H (base): 10cm

Circ (head): 63cm

Circ (octagonal): 8x22cm",,"Cebu Metropolitan Cathedral, Cebu City",CMC-RO-SV-006,47,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC02182-2-scaled.jpg,https://thekabilincenter.org/immaculate-heart-of-mary/,IMMACULATE HEART OF MARY,,true,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC02182-2-768x1369.jpg,https://thekabilincenter.org/immaculate-heart-of-mary/,DSC02182-2-768x1369.jpg
in-love-with-mary,IMMACULATE HEART OF MARY,in-love-with-mary-immaculate-heart-of-mary-2,108-DSC02218-copy-scaled.jpg,../tod-gallery-images/in-love-with-mary/108-DSC02218-copy-scaled.jpg,"IMMACULATE HEART OF MARY

Early 20th century

San Guillermo de Aquitania Parish

Dalaguete, Cebu

De vestir, polychromed wood, glass

Height: 179cm

Accession number: DPM-RO-SV-031",Early 20th century,"Dalaguete, Cebu","De vestir, polychromed wood, glass",Height: 179cm,,San Guillermo de Aquitania Parish,DPM-RO-SV-031,48,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC02230-copy-scaled.jpg,https://thekabilincenter.org/immaculate-heart-of-mary-2/,IMMACULATE HEART OF MARY,,true,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC02218-copy-768x1369.jpg,https://thekabilincenter.org/immaculate-heart-of-mary-2/,DSC02218-copy-768x1369.jpg
in-love-with-mary,IMMACULATE HEART OF MARY,in-love-with-mary-immaculate-heart-of-mary-3,109-DSC00991-scaled.jpg,../tod-gallery-images/in-love-with-mary/109-DSC00991-scaled.jpg,"IMMACULATE HEART OF MARY

Late 19th century

Nuestra Señora del Patrocinio de Maria Parish

Boljoon, Cebu

De vestir, polychromed wood, glass

Height : 160cm",Late 19th century,"Boljoon, Cebu","De vestir, polychromed wood, glass",Height : 160cm,,Nuestra Señora del Patrocinio de Maria Parish,,49,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC01006-scaled.jpg,https://thekabilincenter.org/immaculate-heart-of-mary-3/,IMMACULATE HEART OF MARY,,true,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC00991-768x1238.jpg,https://thekabilincenter.org/immaculate-heart-of-mary-3/,DSC00991-768x1238.jpg
in-love-with-mary,OUR LADY OF THE SACRED HEART,in-love-with-mary-our-lady-of-the-sacred-heart,110-DSC01611-2-scaled.jpg,../tod-gallery-images/in-love-with-mary/110-DSC01611-2-scaled.jpg,"OUR LADY OF THE SACRED HEART

21st century

National Shrine of Nuestra Señora Virgen de la Regla

Lapulapu City, Cebu

De tallado, polychromed fiber glass

Height: 56cm

Child Height: 18.5cm

A representation of the Madonna and Child as Filipino

Accession number: VDRP-RO-SV-015",21st century,"Lapulapu City, Cebu","De tallado, polychromed fiber glass","Height: 56cm

Child Height: 18.5cm",,National Shrine of Nuestra Señora Virgen de la Regla,VDRP-RO-SV-015,50,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,Unresolved description block(s): A representation of the Madonna and Child as Filipino,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC01634-scaled.jpg,https://thekabilincenter.org/our-lady-of-the-sacred-heart/,OUR LADY OF THE SACRED HEART,,true,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC01611-2-768x1369.jpg,https://thekabilincenter.org/our-lady-of-the-sacred-heart/,DSC01611-2-768x1369.jpg
in-love-with-mary,NUESTRA SEÑORA DE LA MEDALLA MILAGROSA,in-love-with-mary-nuestra-senora-de-la-medalla-milagrosa,111-DSC02253-scaled.jpg,../tod-gallery-images/in-love-with-mary/111-DSC02253-scaled.jpg,"NUESTRA SEÑORA DE LA MEDALLA MILAGROSA

20th century

San Guillermo de Aquitania Parish

Dalaguete, Cebu

De vestir, polychromed wood, glass

Height: 167cm

Accession number: DPM-RO-SV-029",20th century,"Dalaguete, Cebu","De vestir, polychromed wood, glass",Height: 167cm,,San Guillermo de Aquitania Parish,DPM-RO-SV-029,51,parent_anchor_img+child_elementor_text_editor+attachment_metadata+label-and-pattern,,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC02264-scaled.jpg,https://thekabilincenter.org/nuestra-senora-de-la-medalla-milagrosa/,NUESTRA SEÑORA DE LA MEDALLA MILAGROSA,,true,https://thekabilincenter.org/wp-content/uploads/2022/12/DSC02253-768x1369.jpg,https://thekabilincenter.org/nuestra-senora-de-la-medalla-milagrosa/,DSC02253-768x1369.jpg
